,count,mean,std,min,10%,50%,90%,max,brier,type,scale,calibration_type,ATE,ATE_error
0,10000.0,0.018889097337251356,0.010099398135790647,1.7082524177425285e-06,0.0050931342805390694,0.019712513222206685,0.031436276699982724,0.05793865767749018,0.22415968691541815,scaled_expit_1_calibrated,1,sigmoid_calib,4.938070407059819,0.06192959294018063
0,10000.0,0.007730095525051783,0.0067160313739844275,1.4787894540568836e-06,0.0024607816668334335,0.006158074494538951,0.01569070167045611,0.0488024111712244,0.22496627604716915,scaled_expit_1.25,1.25,,4.6065246209812365,0.3934753790187635
0,10000.0,0.01868865736771257,0.011003653547084146,1.6860898965354032e-05,0.0044641949335326725,0.01803618787421818,0.03267263001333405,0.05928087592878262,0.22420681331503442,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,4.9460060815832865,0.05399391841671353
0,10000.0,0.028383006898181736,0.020207809401109007,4.92778226390822e-06,0.003959455785341082,0.02560518258895131,0.05675734780840395,0.09493441053958485,0.22729268920044288,scaled_expit_1.5,1.5,,4.270632332211774,0.7293676677882264
0,10000.0,0.01865183787663564,0.011962757339286402,7.002882782547459e-07,0.0037549556976382193,0.01692403007355464,0.03463034289058403,0.05910990220277745,0.22428060674816525,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,4.955649719992047,0.04435028000795338
0,10000.0,0.04917478812394673,0.030479409112969598,4.82952407887538e-06,0.008892507295178275,0.047910741192379896,0.09112689974581216,0.12816499717265506,0.23060090276024325,scaled_expit_1.75,1.75,,3.8874378296821748,1.1125621703178252
0,10000.0,0.018765863680565136,0.012862701385217449,9.474784858909402e-07,0.0030809761162186922,0.016646288171649593,0.03641653655935416,0.05793520445997846,0.22437890043020503,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,4.9667063210884965,0.03329367891150348
0,10000.0,0.0678568949433597,0.0388515473469863,3.173156997815507e-05,0.013797656955485689,0.06828514860684012,0.12016556140301352,0.1530669598836958,0.23450077101188463,scaled_expit_2,2,,3.413958256606148,1.586041743393852
0,10000.0,0.019014858089156334,0.013639106120755471,1.929114289422884e-07,0.0025157155362548257,0.01700560011548946,0.03794683067262138,0.05624703860214997,0.22449763329143033,scaled_expit_2_calibrated,2,sigmoid_calib,4.978806949955981,0.021193050044018946
0,10000.0,0.1251240044625489,0.05959518108352123,3.2177683957301806e-05,0.03367802120053407,0.13512069111381225,0.19648512616473587,0.21108135732652597,0.25165721450289114,scaled_expit_3,3,,-1.0812981827157886,6.081298182715789
0,10000.0,0.020944335175137024,0.015255229773844152,3.310014186519439e-06,0.001709664244477882,0.020987815038447266,0.04112375123720498,0.04921499504214044,0.22508888804134386,scaled_expit_3_calibrated,3,sigmoid_calib,5.031005731922189,0.031005731922189028
0,10000.0,0.02000882073013841,0.008795391040216047,2.4977610525445115e-06,0.006792647116457884,0.021683468227018443,0.03037547654723907,0.04724045763688878,0.22398236993219042,lr,lr_model,,5.063000581224378,0.06300058122437768
0,10000.0,0.018868501149728132,0.010208930675636333,3.0499545947693107e-06,0.005143133191103078,0.01965871559122509,0.031514511716115426,0.05921130717713052,0.2240006451517097,lr_calibrated,lr_model,sigmoid_calib,5.075125867441359,0.07512586744135863
0,10000.0,0.044860455501760876,0.02626974445139213,3.612241151751405e-07,0.01085780026818739,0.04242559626441822,0.08083338730200357,0.1382044260708274,0.22285082223165786,GBT_cv,GBT_cv_model,,5.446717712022068,0.44671771202206756
0,10000.0,0.020307876055266412,0.013564284432941746,4.0056930700194116e-06,0.00410579270297029,0.017589758250977028,0.039477855758493136,0.06932275606081029,0.22215420140932948,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,5.270300792183372,0.270300792183372
0,10000.0,0.05141001017521869,0.03652772820154221,3.7737742786259076e-06,0.0077123082832754606,0.04561981119544281,0.10297948023585217,0.1822154476180987,0.21795590330953013,rf_cv,rf_cv_model,,5.39034658347731,0.3903465834773101
0,10000.0,0.02091509065639639,0.019212225890683853,9.130778977350928e-08,0.0026590800075885213,0.014491450848203247,0.04994845286349132,0.09185771287359756,0.2170728598813547,rf_cv_calibrated,rf_cv_model,sigmoid_calib,5.1851379771372805,0.18513797713728053
1,10000.0,0.12355878531905623,0.0889358595944092,8.083799260427682e-06,0.021654778517676658,0.10693191289270326,0.24624324579559737,0.5831124127323698,0.2437013187141018,scaled_expit_0.125,0.125,,6.539824353701559,1.539824353701559
1,10000.0,0.01577456692528575,0.012583697099386535,6.882541297992262e-07,0.004008311398427877,0.013273041322701212,0.03115519285735702,0.0950650466594275,0.22587028600092107,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,5.094708048890505,0.09470804889050477
1,10000.0,0.10646451421724616,0.07588584895501439,4.742767031218342e-05,0.019007985586487402,0.09279178693217427,0.21137670174218534,0.4952679371965757,0.2384065000086857,scaled_expit_0.25,0.25,,6.2688263442492245,1.2688263442492245
1,10000.0,0.0157319234295135,0.012664935151517958,8.397788675562623e-08,0.0039592383263934335,0.013051630584372198,0.031221306455835277,0.09521128473500229,0.22587765080844793,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,5.095215277462373,0.09521527746237268
1,10000.0,0.09524443800313008,0.06737929867233035,1.2544340706521773e-05,0.017472551574853404,0.08334409715596167,0.1884869999757059,0.4378238378992807,0.23544026895273756,scaled_expit_0.3333333333333333,0.3333333333333333,,6.103297817271088,1.1032978172710877
1,10000.0,0.015692636619589136,0.012748385019584373,2.3671242077583088e-08,0.003910026194704175,0.012825759563075606,0.031297749054047676,0.09531125877872981,0.22588556084098427,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,5.095788695971386,0.09578869597138606
1,10000.0,0.07339156387417838,0.05107591873003078,4.729490815202908e-06,0.013758554192584373,0.06492825657303267,0.14401541592990735,0.32993591393064325,0.23082200437582834,scaled_expit_0.5,0.5,,5.801775825421546,0.8017758254215464
1,10000.0,0.015607595735211048,0.012979680047058174,5.277046344231984e-06,0.0037330883137996385,0.012226785693901593,0.03155612674720572,0.09534687167997036,0.2259095459796214,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,5.097660277980715,0.0976602779807152
1,10000.0,0.042590388132198745,0.028975785037700545,7.669538458765501e-06,0.009208150435043961,0.038151620421223525,0.08084293848639787,0.19304529763782785,0.22688461860489564,scaled_expit_0.75,0.75,,5.403689521285339,0.4036895212853393
1,10000.0,0.015546006052401707,0.01345008087057611,3.761127035373235e-07,0.003428442160357459,0.01104666948211841,0.03230404306568752,0.09444343797708443,0.22596956994638046,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,5.102825729353888,0.10282572935388767
1,10000.0,0.015485067722836856,0.010872670547838819,8.281573247170826e-07,0.0034821052198286463,0.014987046085571887,0.025982888387902216,0.08787699837074192,0.22589430587312412,scaled_expit_1,1,,5.042999850452409,0.04299985045240895
1,10000.0,0.015649804182492278,0.013967446323982956,8.366058428244116e-07,0.0034703453365403933,0.010414485740210588,0.03351198567272378,0.09186418081169756,0.22606301387147806,scaled_expit_1_calibrated,1,sigmoid_calib,5.111387782032336,0.11138778203233635
1,10000.0,0.015408856592007285,0.008506978052959852,6.779442436766203e-06,0.003735122069386299,0.016310399771173933,0.024405463118160223,0.04755028749833653,0.22708736691045664,scaled_expit_1.25,1.25,,4.691198212585367,0.30880178741463293
1,10000.0,0.015983479313565446,0.014426228233106998,4.7541148938679e-06,0.004080301897873097,0.010233230008711597,0.035111394101852836,0.08780020970049562,0.22619126649351384,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,5.12338162127646,0.1233816212764598
1,10000.0,0.03772297519463568,0.01969103502217311,1.4397997992743328e-06,0.009591523845908273,0.041066139057617856,0.06054833308480137,0.09708220335213089,0.22979114693546562,scaled_expit_1.5,1.5,,4.319637403121977,0.6803625968780231
1,10000.0,0.01648925960996344,0.014752415613471544,1.3710205064576542e-06,0.005097981064596624,0.010392854080255864,0.036823025163887774,0.08281537807078687,0.22635128411292493,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,5.138316554774305,0.13831655477430527
1,10000.0,0.0583774358959882,0.03025380116925002,2.3514115384093426e-05,0.014843464457066283,0.06234628917058907,0.09272144036491528,0.1340864276993743,0.23347481379991114,scaled_expit_1.75,1.75,,3.8964660999487966,1.1035339000512034
1,10000.0,0.017093721263023866,0.01495617001311352,5.428470838064747e-06,0.005149204976084376,0.010728972428593414,0.03850260327434916,0.0775818564235361,0.22653704113926407,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,5.155457678283622,0.15545767828362234
1,10000.0,0.07699588487482081,0.03908313449963563,1.146406231955499e-05,0.01988556336317074,0.08181109387788896,0.1237606997075041,0.16223344116454097,0.23774529677950887,scaled_expit_2,2,,3.3833004053673843,1.6166995946326157
1,10000.0,0.017689191765888568,0.015042297618301882,1.4349077771647067e-05,0.004283781826666622,0.01113841765691359,0.03993945134756423,0.07246673899320744,0.22674139729053366,scaled_expit_2_calibrated,2,sigmoid_calib,5.174048959301974,0.17404895930197384
1,10000.0,0.13466406072327922,0.06159800085875798,8.41945754387341e-06,0.03918411684395976,0.1466528256474116,0.20548200905012337,0.22718609313317553,0.25627310250895524,scaled_expit_3,3,,-0.8297798159445868,5.829779815944587
1,10000.0,0.019781388117636182,0.014630787970687295,4.725634335955853e-06,0.0031521734408042016,0.015368301529907313,0.0427626061985201,0.056601556121181784,0.22762268206550942,scaled_expit_3_calibrated,3,sigmoid_calib,5.251722889723103,0.2517228897231032
1,10000.0,0.015695767569466338,0.012738778254299617,2.4398542701753456e-06,0.003682697169891414,0.013068845683880892,0.03129827290643031,0.09653056055287657,0.22584741933067484,lr,lr_model,,5.028590949955161,0.028590949955161093
1,10000.0,0.015577695846060419,0.014023052736038131,9.411558519190066e-07,0.003434269285751257,0.010289536596174459,0.03348645556858976,0.09244572193784739,0.22603750341528106,lr_calibrated,lr_model,sigmoid_calib,5.044594687141696,0.044594687141695566
1,10000.0,0.037145821878681706,0.026477475898540524,1.0128949450849412e-05,0.005322743479942854,0.033028823452944445,0.07521625221855971,0.13046967973758838,0.2199088675087498,GBT_cv,GBT_cv_model,,5.219147322104184,0.21914732210418375
1,10000.0,0.014157391964791611,0.01398347326828234,4.984660223472659e-06,0.001686739148777483,0.008306435384403399,0.035682618569957136,0.06543978771231762,0.21949148429055562,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,4.950570530365979,0.049429469634021395
1,10000.0,0.05002085906181703,0.03364730288236958,1.6579049516185496e-05,0.00878935013735876,0.04393156999874906,0.09931496544226825,0.14902851833405006,0.21957191437701473,rf_cv,rf_cv_model,,5.380621102801865,0.38062110280186534
1,10000.0,0.015772358337307484,0.013100898082613423,2.3737034779425237e-06,0.002105469460454335,0.0115073431856548,0.035989406849219474,0.054922368208815575,0.2181992671610194,rf_cv_calibrated,rf_cv_model,sigmoid_calib,5.008908596601242,0.008908596601242103
2,10000.0,0.13350730328343843,0.09164454596481857,3.0254947044339175e-06,0.023935682643615466,0.11964511592565766,0.2628716018428652,0.540660326159499,0.24320563500782819,scaled_expit_0.125,0.125,,6.460328725688781,1.4603287256887807
2,10000.0,0.01752345346822162,0.010306851397776191,3.8535805202410955e-07,0.0033006804278584716,0.017071990071010484,0.03162903766606208,0.049154405165385336,0.22298824291449018,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,4.834007815095721,0.1659921849042787
2,10000.0,0.11597009242874667,0.0784652039721114,8.367673058229386e-06,0.02100984267147789,0.10485638295263616,0.2265647338822104,0.4517551490346935,0.2374565473931983,scaled_expit_0.25,0.25,,6.177520518797847,1.1775205187978468
2,10000.0,0.017437592885335355,0.010412626824973306,1.873794371887172e-07,0.0032169468918562876,0.016827892519308912,0.031808117184875424,0.049861518272089594,0.222990590893422,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,4.834826630214674,0.16517336978532615
2,10000.0,0.10445205879295542,0.06989299169903718,3.739150696513427e-05,0.019063700017581744,0.09504116486631695,0.2029437828537838,0.3943172810570892,0.23421100007659634,scaled_expit_0.3333333333333333,0.3333333333333333,,6.004798166949095,1.0047981669490946
2,10000.0,0.0173552404275114,0.010524229284521932,8.013309859000728e-07,0.0031451153346987726,0.016585898734125137,0.03201096921557673,0.050542347248936546,0.22299342389424096,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,4.835746002064689,0.1642539979353108
2,10000.0,0.08199175302741563,0.053505017402752354,2.107894067959748e-06,0.015192068163231168,0.07583973222895321,0.1572899272001694,0.28812010923167736,0.22908861074528958,scaled_expit_0.5,0.5,,5.689768458011834,0.6897684580118337
2,10000.0,0.017147929607451717,0.010846303824560082,2.750939618656467e-06,0.0029388391373873783,0.015946849955919884,0.03261494222204965,0.05220448826224358,0.2230035728167852,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,4.838642101111077,0.16135789888892305
2,10000.0,0.05015696497628376,0.03134838602987626,1.4945596105597758e-05,0.009543846344458073,0.04768031321976124,0.09389581063861566,0.15688852295639963,0.22451556391147096,scaled_expit_0.75,0.75,,5.2714680812168,0.2714680812168
2,10000.0,0.01681199778565024,0.01156232843326273,2.0660835000629874e-06,0.0025763732020098466,0.014719126737693766,0.033891694292645456,0.05470637668447216,0.2230357315015913,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,4.845836145758648,0.15416385424135193
2,10000.0,0.020983641651225442,0.01247713422995377,2.0172991688216513e-07,0.0040046187647428235,0.020487310658022173,0.03811422186185545,0.05890940053395035,0.2230023138985861,scaled_expit_1,1,,4.8874119133509195,0.11258808664908049
2,10000.0,0.016564078992284688,0.012479958494115444,4.688492309945502e-07,0.002138418702633976,0.013475588260651372,0.03554869142508747,0.056276920622958346,0.22309652302176997,scaled_expit_1_calibrated,1,sigmoid_calib,4.856185590493573,0.14381440950642688
2,10000.0,0.005452670560442586,0.003530582856849873,9.560987542234223e-07,0.0009856676282034183,0.004554254985959072,0.010703985662983063,0.012812031228718518,0.22375177209144817,scaled_expit_1.25,1.25,,4.505249585793895,0.49475041420610477
2,10000.0,0.01650127064346945,0.013450207621773725,2.287864702910092e-06,0.0017980184030378823,0.012595280018194766,0.037367349499195096,0.05652973630251125,0.22319130028835488,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,4.86904501018714,0.13095498981286013
2,10000.0,0.028999562002728744,0.016297566439629863,1.128782730341893e-06,0.0064786485181220045,0.02898495384963687,0.05151114093871627,0.06514362651187694,0.22606706734205959,scaled_expit_1.5,1.5,,4.091734754477263,0.9082652455227374
2,10000.0,0.01666847348992441,0.014329156933891142,4.064146750248909e-06,0.0017845751876412908,0.012327049767177883,0.03911005801296012,0.056346030042833006,0.22332007156795944,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,4.883753950671257,0.11624604932874316
2,10000.0,0.050045952009190015,0.0268838569846875,1.9988965570538753e-06,0.011911963820966832,0.05108422967743434,0.0864486743607516,0.10441963880714747,0.22940245133828585,scaled_expit_1.75,1.75,,3.609546842864449,1.3904531571355512
2,10000.0,0.017052725023584053,0.015025619423807793,1.0487527335789615e-05,0.001945474005437281,0.012692216792594024,0.040580190434999185,0.05575249437113383,0.22347873064650103,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,4.899742303194953,0.10025769680504659
2,10000.0,0.06881195804330283,0.035568501911624494,2.142713937536289e-05,0.017149834170664298,0.07108550055811061,0.11583455579702408,0.13448758031229208,0.23335657879868213,scaled_expit_2,2,,3.01495035444032,1.98504964555968
2,10000.0,0.01760868818714717,0.015502227811074515,9.226894219005466e-06,0.0017448401379745238,0.013587169265990379,0.04165529718596227,0.05458818561304479,0.2236610397922844,scaled_expit_2_calibrated,2,sigmoid_calib,4.916539299526893,0.08346070047310672
2,10000.0,0.1260491255770704,0.057384410676120205,0.00016241977838016286,0.037037117600396935,0.13652807226223318,0.19372862005752,0.20504559368887115,0.2508720168438972,scaled_expit_3,3,,-1.3785714400505817,6.378571440050582
2,10000.0,0.02062635221109073,0.016040441987343786,4.1486478558061535e-07,0.0007407271356922988,0.019489490462854253,0.043384894445639303,0.04929227838763228,0.22450168510131643,scaled_expit_3_calibrated,3,sigmoid_calib,4.985405327076647,0.014594672923353258
2,10000.0,0.017456015315055154,0.01022040918976102,1.2926266235169237e-07,0.003255024564249853,0.017220702009788286,0.03127487236642407,0.04931104300269028,0.22293409350928542,lr,lr_model,,5.014010926641087,0.014010926641087273
2,10000.0,0.016479788812474975,0.012595974955689381,6.309668720838602e-08,0.0017455470520478136,0.013521811374313075,0.035589694870254686,0.056933349209520936,0.22305206142171996,lr_calibrated,lr_model,sigmoid_calib,5.035944444303697,0.0359444443036967
2,10000.0,0.040878563261796,0.026634575129412842,2.539559736203234e-05,0.007885268109475319,0.03776181632129211,0.07937635015474745,0.122127648733042,0.21679867606543393,GBT_cv,GBT_cv_model,,5.100992358433436,0.10099235843343557
2,10000.0,0.017309370837880353,0.015511064375818848,6.439633608301687e-06,0.0015793146566809302,0.012202750432660586,0.04121216986359283,0.06785054439688523,0.21635491550007446,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,4.86295740188144,0.13704259811856012
2,10000.0,0.05552667160287149,0.03926376967375443,1.6451673428674596e-05,0.008583573923009185,0.0489633026737058,0.1123947265042451,0.17198087639874876,0.21689014140390064,rf_cv,rf_cv_model,,5.426339914143396,0.4263399141433961
2,10000.0,0.017548400749101786,0.017413523199226948,1.0628758442265962e-05,0.002260851449424117,0.010451136364634489,0.04472459599742817,0.07272487338539138,0.21529412498230285,rf_cv_calibrated,rf_cv_model,sigmoid_calib,5.0903762808519515,0.09037628085195148
3,10000.0,0.12493939557319393,0.08924110349318164,5.979243471232465e-06,0.019808506124610423,0.110286969773702,0.24732119392533392,0.5336889702324082,0.2436080098823115,scaled_expit_0.125,0.125,,6.744840969210628,1.7448409692106281
3,10000.0,0.014939362160567128,0.011400379329441181,1.0514595724653297e-06,0.0020665144187966777,0.013079121913350034,0.03062614843759791,0.06326237567583223,0.22541873311677027,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,5.210941633628315,0.2109416336283152
3,10000.0,0.10761881116613702,0.07622261745130969,1.6944840734389732e-05,0.017101982951954278,0.09559612668884965,0.21238270902735865,0.44248455350935456,0.23823117161341248,scaled_expit_0.25,0.25,,6.457442760501933,1.4574427605019329
3,10000.0,0.0148737191034267,0.011507010578431072,3.70089516033012e-07,0.0020404039915059235,0.012861467570274204,0.030810298408778667,0.06388173937040958,0.2254233079531674,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,5.21072363024581,0.21072363024580998
3,10000.0,0.09623567846611178,0.06774446961615554,1.000817541951804e-06,0.015303781562602904,0.08590631428995471,0.18910595017878823,0.38346663115741575,0.23521629020806337,scaled_expit_0.3333333333333333,0.3333333333333333,,6.282546510052006,1.282546510052006
3,10000.0,0.014809803441806633,0.011616418093416637,1.3290682041589008e-06,0.0020107210068548934,0.012651141496354434,0.030948965944001896,0.06446103203783435,0.2254283938212272,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,5.210554109516507,0.2105541095165071
3,10000.0,0.07401730602514665,0.05150462694868021,1.218511809919498e-05,0.01180452903916312,0.0667014591668616,0.14494459921487332,0.2788338176678279,0.23051420176948087,scaled_expit_0.5,0.5,,5.965786213458347,0.9657862134583466
3,10000.0,0.014654566073141143,0.011923328107797108,2.812575509825166e-06,0.0019332982381978338,0.012082327764590395,0.031395943234957376,0.06581111855624193,0.2254446666194387,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,5.210352697961208,0.21035269796120826
3,10000.0,0.04246799073727898,0.029465676934847067,4.540779124595495e-06,0.0065033237689442695,0.038663210984273166,0.08301177014612858,0.15459625285593598,0.22648064161317702,scaled_expit_0.75,0.75,,5.553326546507187,0.5533265465071873
3,10000.0,0.014423070752549297,0.012563120682732734,1.900092953255328e-06,0.0018493244850607826,0.011008655065733175,0.03250117072563062,0.06751832822485594,0.2254889921041226,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,5.211117205008245,0.21111720500824482
3,10000.0,0.013576815344519131,0.010618243544638414,3.794370926069046e-06,0.0017619420609446658,0.011725441352599342,0.028088632240257004,0.05927364252298251,0.22542282076017023,scaled_expit_1,1,,5.189077382636742,0.189077382636742
3,10000.0,0.014311586371431014,0.013309698676225432,1.0520864752727732e-06,0.0019171469908243867,0.009936185899548422,0.033961336581289414,0.06790359963709017,0.22556353380856217,scaled_expit_1_calibrated,1,sigmoid_calib,5.2141130791983645,0.21411307919836453
3,10000.0,0.012899159896523339,0.006189861787070366,6.452162525150129e-06,0.004129708581964586,0.013855654546800295,0.021367908260740958,0.030306087299736717,0.2265701904005129,scaled_expit_1.25,1.25,,4.846683889198615,0.15331611080138519
3,10000.0,0.014407476355557421,0.01402085556448428,2.4086226245723097e-06,0.0014445735997584642,0.00918806812461731,0.0356132167555023,0.06666901768696305,0.22567157756942896,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,5.219880576139774,0.21988057613977396
3,10000.0,0.03649715194296834,0.018931744109136533,2.6472738838823062e-06,0.009216029421212723,0.037821454836161034,0.060550259384948506,0.082508281690156,0.22924425459133194,scaled_expit_1.5,1.5,,4.501475726390812,0.4985242736091884
3,10000.0,0.014701821227774758,0.014601455599966322,1.9149598836643023e-06,0.0008530391321265655,0.009125771063940913,0.037095891813651305,0.06416106122600154,0.22581174659725292,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,5.228398208338957,0.22839820833895708
3,10000.0,0.05764013830867787,0.029762998203869795,5.1330398396221e-06,0.014438872976648877,0.059888893137461235,0.09602400653399067,0.12133854996059767,0.23290904790160777,scaled_expit_1.75,1.75,,4.127989966344294,0.8720100336557062
3,10000.0,0.015234340024676942,0.014941828856019026,1.2468593645342807e-06,0.0006552950616389497,0.009672125057834297,0.0383014147429861,0.06098660843803386,0.22597930896556967,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,5.239284204631708,0.23928420463170763
3,10000.0,0.07655497595096293,0.03872910124467057,3.194118251781397e-06,0.019378594386117366,0.08003105331479934,0.12620669014581787,0.15094433495778992,0.23716700298939677,scaled_expit_2,2,,3.697676086749307,1.3023239132506932
3,10000.0,0.01596480199545732,0.014991794628697007,2.879634920627261e-06,0.0011313212194506651,0.010691034773303243,0.039106147684238944,0.05760428024409889,0.22616795273149493,scaled_expit_2_calibrated,2,sigmoid_calib,5.252003951033807,0.2520039510338066
3,10000.0,0.1345345494336684,0.06147317143310197,1.9258199917104868e-05,0.03888102255819161,0.14637040801864032,0.2065480772023822,0.21991415209370557,0.255647770393335,scaled_expit_3,3,,0.6025495150023854,4.397450484997615
3,10000.0,0.018797647709203072,0.014373148240929959,3.7431256790232403e-06,0.002460744942426596,0.016503899542471445,0.03955924095538232,0.04658069202501963,0.2270140190635232,scaled_expit_3_calibrated,3,sigmoid_calib,5.311299669690461,0.3112996696904613
3,10000.0,0.014905841121889748,0.011112003625336717,4.73445869120237e-07,0.0018395373660566317,0.013335024341319557,0.029896293596192867,0.06209982882767002,0.22538502607613956,lr,lr_model,,5.081894016591492,0.08189401659149187
3,10000.0,0.01423983364341907,0.013136157795543925,4.272099147772934e-07,0.0012912069461903097,0.01025270662137201,0.033587253650641496,0.06655320284157411,0.22552974279060567,lr_calibrated,lr_model,sigmoid_calib,5.087843989140491,0.08784398914049074
3,10000.0,0.036613672495955006,0.025604373554918094,3.935949241917758e-06,0.007473735785342096,0.03153162599836057,0.07196890691651656,0.1331235181940683,0.22011119256977904,GBT_cv,GBT_cv_model,,5.224776657255298,0.2247766572552976
3,10000.0,0.015257422578679094,0.015103128351532028,3.2019733892107993e-07,0.0009489712353042967,0.008943226621526357,0.03804409208425924,0.07276740286695897,0.21987596714863739,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,4.968143022766216,0.031856977233784
3,10000.0,0.05102287985048558,0.03741379423641551,1.4822466707253845e-05,0.009920029193038067,0.041318714503220694,0.10698965149507912,0.18792427093750438,0.2197069939100487,rf_cv,rf_cv_model,,5.420070095348143,0.42007009534814266
3,10000.0,0.016553146179478073,0.0188099024825271,1.6428923941269602e-06,0.00036862962988716276,0.007808219708949515,0.04655739858629401,0.08141601120138786,0.218563754129198,rf_cv_calibrated,rf_cv_model,sigmoid_calib,5.041082972556659,0.041082972556658603
4,10000.0,0.1332513073360905,0.09151591182184718,8.954901077218302e-06,0.024186504087141746,0.12036724122725057,0.25959057473677355,0.6234140593492042,0.24337523038169298,scaled_expit_0.125,0.125,,6.493329934763995,1.4933299347639952
4,10000.0,0.01775364610638089,0.011573469182017048,2.3347586914912455e-06,0.003620763400732918,0.01697109033261332,0.03319141602751188,0.07294866334405004,0.2232575342855189,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,4.825547869179579,0.17445213082042077
4,10000.0,0.11608985368082683,0.07869153313222649,1.4873248837421471e-05,0.021265152606949566,0.10571657407738733,0.2246570961409067,0.5229560470798781,0.23774891593167227,scaled_expit_0.25,0.25,,6.21337147094437,1.2133714709443701
